SK_MATRICULA;NM_LOCALIDADE;NM_CATEGORIATARIFARIA;NM_SITUACAO_IMOVEL;NN_MORADORES;ST_PISCINA;LAT_GEO;LONG_GEO;X;Y
D90E991E785A25677D8F13D19706E176D132926DFE432A91EE190696A8E02692;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940997;-38.361688;569237.0355370725;8569302.8095928
4341006DA454D7BF6B4FD8B5048E3FF7D52DAB4DE805A8A645414887B166CAF5;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.940823;-38.360821;569331.1297290124;8569321.817788063
DE3D1DC65A07DBCEDF4112EE12CFFB6A408227C181BB39AD1EA9304694C2F43B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940544;-38.362334;569167.086837816;8569353.082486326
C5B39DAFCAAD6B037FBD5952A6AC78E2A8BC74FC9F872C6B38C657F12D410B48;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.940092;-38.361855;569219.1701855054;8569402.940492412
F2D42658C00054766FBE4DFBF048F503FA5BECA97EA642645E773B9AD0BAAB3A;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.940302;-38.361631;569243.4102824377;8569379.655569293
2619FBCFABB1E8DC0C5DF0EB248BEF30EAEF44920181AB79C0EF933ED1B7D7D3;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.939507;-38.358714;569560.0474100765;8569466.78490766
304231719EAE9CFCBB96CCA7E7CEA05CAEFC7F0885D49167BC07C9E0951A01EB;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.939869;-38.358709;569560.48943585;8569426.749245375
313A24AF01FFA29E55CE06D61632FF351553CF5717631626DDD743E25A68C88E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940045;-38.358892;569540.5900013413;8569407.33480185
67254F354BCF29453EA9245DF1717B645ABC4236D41AB740B2F81EF1EFC2347F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939904;-38.359439;569481.2940481706;8569423.076888397
DAEAF66A4A1D8426BEF30D09E71A593ADF2418E2661C8988454B61ED4F23F589;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939751;-38.362513;569147.8886500292;8569440.830271786
1D8557544980CACC2CEE90BF78920617FE04E4CF7580A43FAD213A4362F51DFE;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.939683;-38.362038;569199.4323360454;8569448.22209765
91E44231F4EB3DDC7F5205AA89DF382B8E805B386F70C12DD961784C30CFBEED;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.940462;-38.36293;569102.4593934395;8569362.312083222
96B68B6E45A956C8810F0BFCE20C6F43F3DD79543BE35217EF0C0AE9E61F5266;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.939273;-38.361792;569226.2299372592;8569493.498242825
68EF3780D5B9B7EB8318CF62EF1007012E63632B15A9C553BB2B024CFE0422FD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938937;-38.36115;569295.9628742754;8569530.483345876
6B56BDEF376EDD11C6C1F9315B2B046F85F91BE8258F8E64BF14E95BFC3C1AE3;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.937627;-38.360444;569372.9075647389;8569675.16748979
3FF0189B36BF9DF97C20D91BB9D6CFE4924C08C0A62825ADCA61F7FF203D7936;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.938773;-38.360279;569390.4890113573;8569548.38437263
FD5E3063E44DB1908545788B27AC827CC472594EF22F81242F6F957659B03603;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.938772;-38.359664;569457.2008067482;8569548.328098232
B078EB75D99CE9E435A554CB532413AEF215639C14AB9902795BBB0DFA102777;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934496;-38.366852;568678.6599817519;8570023.158975862
63FC6EF96ED3EE56CC31CF79FE69529E8F36874663D75AA164DB2D1A5C94A78E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936897;-38.359568;569468.1332748433;8569755.66197011
E196C97BCA9ED2A90DEAC68918702E0F05A540CBD6B44838B8386757C2FB10BF;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.93591;-38.359187;569509.7355019193;8569864.712777065
62F6C75D01E6366D85FAD73FF45B8EA5BF7797A938BC8C1C03D4CE59003D4E53;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937126;-38.35952;569473.2766834851;8569730.3233809
EA6B9084242595BA183DF94002453835F76588496CED7AB209FFDC4B1CED06B1;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936999;-38.359339;569492.9457723044;8569744.319414131
FADD7BBA77D3FBC614C7EE51D0E08F2530AB33161BCE30A5FA3A7C7D763F9E09;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937668;-38.359041;569525.0859504697;8569670.252441682
37F7A825E0A1BE25A3610D59EBC34D8ADBE948F39304493B07F5BCBE51D94EDB;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936516;-38.35637;569815.1418586688;8569796.927225977
2FF0774A49F3559ED573F3513726DBA7D0E0DF36359FA5C6A4C274FE5429CE9D;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935541;-38.356271;569826.1521021404;8569904.727429533
B82D6B2D8E21F41D5FB93999C3E7F2E93B0DEC6219D945187AD3C01A2099D8A5;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.935077;-38.356478;569803.8266985358;8569956.098586794
6EB2D5D1B3993D7C70451FC8EB15FA8E38980104A8BDC80F2160B404952817D3;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937334;-38.358605;569572.4734195786;8569707.07166159
56245FBF35F8B31370AD060060ABFDB605E9A519FF87DDFDAA6CC92B8228A756;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.937035;-38.357956;569642.9564408344;8569739.962128287
F1B51A0254D9BC0EBA4D98178934D06C943FFB689B0173B44D28704B4079EC8B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936967;-38.357037;569742.6636880382;8569747.23210176
DDE2328642BFBB0B53E8812C837BCD5EE3F6C4B120EA2619F58B044A11ADB526;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.926627;-38.355522;569909.8817738463;8570890.339936405
E0D117F025BCD8B9742F447869656B672C3E2AC418C35C8C45CBD20B758F085C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940269;-38.358365;569597.6934043923;8569382.418889366
58196C0203740176281CB7A61773DAF64794626E81A569348F1137F7A6F5973B;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.949509;-38.368862;568456.5275207004;8568363.382475791
1D2A14825D84E1E6AF0090F4187250B66CA033CACEB17CF1B7138F4106012A58;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.935934;-38.365178;568859.853939353;8569863.678145166
FB151E23A9A0130691F8E1AB814511DE9DD7BC7B5F6C81169D3459B29CC562D5;SALVADOR UMB;RESIDENCIAL;HABITADO;30;0;-12.954622;-38.355568;569897.093215386;8567794.327593032
0B33AE833713B86198D92C40BF3D646C8B22EB8CFC7F7D58252F0C148D836646;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934784;-38.364629;568919.7225165395;8569990.710987
19425A642EBFF46BEA70565CC05C18DDCB82EBDA5D10725B4C8695953E48BF34;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949441;-38.347695;570752.5185836911;8568365.139919456
6EDC1CE18A60E14D881BD7327262D7EB43B711FF9138D23636ECD34691276FF8;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.950493;-38.354529;570010.9437983513;8568250.678329471
B602008FFF2C0EC12BCDF4A429DB52C782B1F438B4319D74F375512098107E4D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.949897;-38.348567;570657.8045713563;8568314.951000072
22ADCFB94DE26EAFF499C47C3FCF7A2BCBE2D5CD634EAA4EEE8671E1F1DF9308;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.949521;-38.348163;570701.7322385749;8568356.422006791
F0E14D61B3EECB8C6248EFD741C7DAEE03CA907C95398CC4520F09A766F2FB1F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.938112;-38.366324;568734.9450102958;8569623.117216812
86C3C413E6C1345925ED7C456C9AEE0769E2F36D402A6434F61D2F86B3E856C1;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.948902;-38.361877;569214.3529029976;8568428.631141871
7DBA471A58771A89ABB413588BDED4D23666C8D3055A33BCE9B4FFF48D192486;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948194;-38.348396;570676.8328321092;8568503.242382623
ABDD6F262F1D752D8529D3BCAF6746C683B3BED717253E77F4FF3521EEEE39C8;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94854;-38.350878;570407.5128026395;8568465.662248053
28127F22375304CCC11196BE6F1F7FCA91EE0FED21F49C4EA70FB03B85FB222B;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.935772;-38.36367;569023.4790192341;8569881.187796071
1C762E8EEEF3D590619F54D67DC70ABF63D280FE189BA48771C1D914FD762436;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.944082;-38.362562;569141.3799480721;8568961.869820477
CD44CB0D05716970819972E51AFF9B1E78A13F5A6476C7FCA2206AE3918F2BF0;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947644;-38.348765;570636.9622589939;8568564.170097822
DA681F597406E486D56E8240140CF0D450D892AA574635985EFEBCA255EBF504;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.951478;-38.355181;569939.9472113806;8568141.923521651
2553ABD5273F310A4D4D4999787EF6C007B9E08040CFB223A53836FBC96B037F;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.934837;-38.358058;569632.501719471;8569983.071053628
932DED5B99B5ACA9AF85F720BEE663386E19AD5EB2D594AF2DA0F7CA1AE5E01E;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.934591;-38.362734;569125.337047761;8570011.54418151
07A164F5638D1B36FE7B1E138F2C7008162A732E78A0C0F759ECF49C8D9AF352;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940781;-38.363145;569079.049831894;8569327.091324246
C25FB08DCDE7A17B8EABC6FD0AF4FEF80AA42FD6AABF07C10E6742273673BB88;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.925645;-38.358598;569576.4713584456;8570999.778835861
0CB3A3E7A651EB07EEABEF7D701470201DCFAE80DDBC035C4F2BE10310C8224A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.939682;-38.366777;568685.3765227397;8569449.609680127
5A596FC625CBEBBB956435EF14F2103AFB4C4E1DEECFB83EFDEFEE46D7FA6384;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947292;-38.364172;568965.8579842055;8568607.304376155
74092FEA4AEDB0275D1C7DD0C86B07B7D9572262F578E81E2A3B57E7549FDC1D;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.929547;-38.365474;568829.4961064165;8570570.107642524
B3620535CA5E989194CD21EA1C530E04F54EC7956D838D1E55BCFBDC43483A0E;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.937911;-38.359364;569489.9814062096;8569643.466330485
5367341A9CF0A6DC3B6B8C32B36EF62C914CAC07DC00529EB8BFB6B9C44EE1F3;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.939119;-38.357574;569683.8152014008;8569509.384396864
B8CDA2ED4757AA3CF1ED6D499544E3E17A3674EBCA6B16D4DE428AB87A910409;SALVADOR UMB;RESIDENCIAL;HABITADO;6;0;-12.943216;-38.361882;569215.3796180692;8569057.45854086
B598C760418098782C767A89DB7E86609A3E7D71D0F66265BEED6BD9378722AC;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.938118;-38.363568;569033.898268541;8569621.711735489
F39B2B24B117AC5DFA0EDAC4C08DBBF77E37A90E8EA6FF5E694C0415E5967CC6;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932955;-38.360237;569396.6533008346;8570191.796860693
066852BB20989CD6A2D07DEB09C9DBEDF4C885413DF5307905C1E701CEFC96AB;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.9373;-38.36231;569170.5842971958;8569711.836187005
0C3BF9AA3BF042FD6AE90FEB1E5F1425361DE14D035CFED8E2DC61174ABB1441;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.925988;-38.357967;569644.8269751342;8570961.674318388
79B0D05C56DF4A783E6CC144BF24044741A551FB3C50866A3473ED11701B4149;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.923127;-38.356477;569807.2564518579;8571277.67214414
019FE76F6CC1379D205CB3E15792052C09E817E880100FC5818416056F7F624B;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942014;-38.360741;569339.4784475034;8569190.081067797
50D614D51CF9F160F4319A73D02B0DCB9B391CF6545FD1C1F3334858B99E3DCD;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941272;-38.365071;568869.9959413442;8569273.309982669
437AF9229953A1FF184B204A2A062EF159E600564F9339BB43E81AE1D38D71BE;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.944059;-38.362144;569186.727450715;8568964.300399754
0029C84C20CDFF02D8D1CC769DC17AB5A9CF27084E5C9A7E117F8E470DFF17CD;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935299;-38.357818;569658.4077057473;8569931.91225379
2D8213A64B2FC9D71927A153ED539C49A3A8CE9F325B1F0F4D40916CA1924F8C;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.934303;-38.360167;569403.8740266549;8570042.699977309
1F1461B1F318873CCF7223079A568057EF7A4F3C96364C05CA06E045D4632D10;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.935861;-38.36322;569072.2683902672;8569871.223710705
160E5D00FE4B75D623801D66A45CA83AADB8B72FB70124B0D1E9F8B4523E60DD;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.937888;-38.356943;569752.6043728348;8569645.35123779
FDD24FC980316DC3DB424FA6537B85340BDA3E92D069B465236791819254B3BB;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.940725;-38.365138;568862.8783789852;8569333.821778888
14D66EF19266DEB5641621D0B6CEA4BC2D8A0BFB2341B52DFDD6280853C96E0E;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.944913;-38.36384;569002.5245854371;8568870.313058956
BF499F89BCE6857BD9EECD98AB2DC101BF33B2212BA97768EFE7DA510475EEAA;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.934315;-38.359565;569469.1732269158;8570041.20956061
8657CFF4E158F149EAC0A7A90F3C21FF65E5B5DD574F4A9F3F0557DB3EE76900;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.936485;-38.358763;569555.569688071;8569801.00719795
F0D4B64989E330DC125D0E682F74C9331569CE2CE6F2EAB574BFDBA10047CE02;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.934609;-38.369695;568370.232779693;8570011.423250817
8A7BA3DDA7E9F1D8644A260AE5D4D50F0D7F4A85979C5DF526E2FFB225110F4C;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.937247;-38.362143;569188.7141663826;8569717.652411006
F3BBE926319D3FAC7114E63D4F92AD66BBA068BCC0BEC265DB66CAC3A85FC5F8;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.92383;-38.356925;569758.4618710924;8571200.048079181
CA7445D20CEAF8A58EC9544651E01A5174F1AAD31AA44D136EA3BC8E08178835;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.941792;-38.362411;569158.3904265948;8569215.084565297
8EBC80A5431C5F04CB381FDD191840EACEDCFA0B5F2B6DBAD13FEC78D8D270E5;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.944554;-38.363644;569023.8837409286;8568909.962676287
A32471338ABC4F3990882EFE0F666427B03FAAC025BCD7D1E0DF3502AE82618A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.947192;-38.367414;568614.224892081;8568619.235740727
23A2190A4E41C384D7C53AF9BD7A20AAE16710131F81E78446182C1CD123F2CE;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.937165;-38.358613;569571.6524657415;8569725.763880968
05F83A1F70563D152D073DA02C56AA1758090724C1E389611540901A41B6295A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.940758;-38.369058;568437.6550837869;8569331.224155465
558F725D1141FFF227C5B606A1ED6702F06FB7C13FAA7C3F12A2D75C0903E14E;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.936883;-38.358508;569583.1204893257;8569756.92227005
2791B8C22DA76396A31A99E495D4D451927A3087447A33D2200E5F31B94250B1;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93745;-38.360022;569418.7327597812;8569694.627821589
647C5649C692058CA6363E9ABB8252E0F1728D883ECA2A41B8289037A8F51C91;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940639;-38.357968;569640.6546600896;8569341.391810287
DCEF85C772EB0D151A940D56502ACAA6988892354E4F508AFC847457E5FB0357;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.935054;-38.361089;569303.6518979107;8569959.895280754
FDA94B48B5C24A832EA3A7C6B83EF29C07E2FC166D5806EE60D84A89375123D7;SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.949723;-38.352742;570204.9936149897;8568335.344248464
F8E5FB3D3609BF6DFE66A0770CFB923377FFF6C7C8AC36597105E493CBD7988D;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934925;-38.368311;568520.2768202001;8569976.106145497
936868422832EC1BD718ED30B40857088F3EB3399C86C5033FEC7C4C7824554C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937027;-38.360188;569400.8429381141;8569741.45324209
72876BE76E79C882D7ABCDB1BBF7F3B8FD06E7CD6E631252E4EEE6CA35086A1E;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936095;-38.361657;569241.7506217756;8569844.922842884
19BEC75562689538B212ED03CC15E429576340C09CD9B56D09BD570664F4AB04;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932737;-38.368312;568520.76548698;8570218.081187379
8A1045272C1705214B3FAE0903DDD8BCAF71F4BA2705C3362A1209B33A30BFAF;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.944879;-38.376277;567653.4778433465;8568877.395950768
DD9C7BE4B5D94570DB9B2E95B401AF5243740B89CD4259BA3EDAF49F2EB6A3F1;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.946336;-38.376299;567650.6985168479;8568716.269653257
85B8EC8FC4AE4D335DC2240F58495DBD91E0C07431BDD9A84CDAB122FC96CFDE;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.93217;-38.364385;568946.9083969917;8570279.732326563
49AF68576F6D813A411D53FE06B469E95D7BBA27C2234E236265A2C810D5D440;SALVADOR UMB;RESIDENCIAL;HABITADO;8;0;-12.948474;-38.369298;568409.5173037648;8568477.961765472
8A10028A9AB02EB6E3A27FD7010D11EE687C04AAADED3AAB70859140D603FB7B;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.945616;-38.36883;568461.0612383932;8568793.908042695
75A3A3D2C29C7EF94960196491AD3475B42E65FCAD7A106B4C61398B7ABD20AF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.946392;-38.364835;568894.1894346406;8568707.015845452
FDAC3C0135823B8E749E2E112947CD9B26E1656DA4733F8FCC093D407BD45E9C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.948033;-38.360317;569383.8059324307;8568524.312789345
DEE02431C60DD6EE9F7C9133E2F5E50B6E30868F386DCAA3CCECEC34F4F6F43F;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.94623;-38.361643;569240.472493705;8568724.06962136
48532E87D1B3189DA094D8CAFFA391D2A6B5BE87A1DBB0E3427C9B3844AFB78F;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937327;-38.365151;568862.4006107241;8569709.616438806
0AAA548749CFE59C4D329CEC89C3D4C62CFDF224459F978732A4167FE875EC77;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932844;-38.363806;569009.5312180568;8570205.037416078
A75CA1CE3F8B8659C57C9C88AAD197DDBA1DF71DFF28E4C78E37FB0175AAB9BC;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942538;-38.37608;567675.4781582197;8569136.238988746
646E2739CBF970BCB44B32EAB4390C674E36A7BCB3A27AD751BC7E4BC6AA0958;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.941712;-38.369625;568375.8909376006;8569225.871191699
CC08339F76BD9ACAB916771D861131B1D55E3749E6B89147DD1083F518170F08;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.933141;-38.364323;568953.3673053182;8570172.330961628
86D7FDCA7CCBAFB14FA3E33AA6405C19D031CFD84FCF6787019A77F40DD5EEAA;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.950997;-38.35254;570226.5476104293;8568194.394296452
5C9D24D0CC99FA45EE279EBA74144F633784F518F2DB9D42DCDFFEC8695E762C;SALVADOR UMB;RESIDENCIAL;HABITADO;0;1;-12.948536;-38.35359;570113.343445444;8568466.849877864
1FC4038BD9EC985E936479BBFFAA1A652E2F190BCD82C82424389290B9510437;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.93418;-38.361871;569219.0649609315;8570056.764216317
698AA2FF520464C31821598B6374C25CEBF52589AA7BF6E5D1EEDFCFDC88A858;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932688;-38.368778;568470.2288187358;8570223.624873135
68B52F0AF54D64C4ED93EFC225B8444E895E165C0E944C78C2E079D9A412578A;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.94888;-38.36091;569319.2490939376;8568430.802185114
F89F8C6823ADB148BC1B5828F559D3CA43ACD490BDFFBD19D93AB8D40332A455;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.948402;-38.366852;568674.853820704;8568485.268663108
6E9B01960CC18B47F6EA9EB9753212839AF6D5C735674E55017305B4666DF4B2;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.943088;-38.366546;568709.5012096916;8569072.87178387
D5CC4734E8E5B3684FF8B3C8D8529634F523FE2D907F1D6D7E54CDD36AD06782;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.940853;-38.363452;569045.7287838556;8569319.211582858
77A81CA6EA90CFE208E579E9A6D0E5DE8E2A82FF07C95D13E29282C30F056691;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.942785;-38.363703;569017.9706031015;8569105.615727922
2D5C445138E35E268A7C3F4F24BDC3B67CAB120C2C9C994BE978BCC7EB16C539;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.953754;-38.35956;569464.3326808037;8567891.409991581
21F6B94233932409FEC79C7F4FA684B2E59EB38FE30E50E448262995EE550320;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.93659;-38.361364;569273.3972322347;8569790.100551438
195B886033C7BEA57186B8CC4A8E1B4E60DE61F8B48362F5E8B721AC7EA26E0A;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.924623;-38.358052;569635.9845492132;8571112.655360095
EF87D217F67126855DD30C10A4DF80A79C0A2F1C1B865BE82C873BAC4AFFBA50;SALVADOR UMB;RESIDENCIAL;HABITADO;1;0;-12.926309;-38.35756;569688.8891187204;8570926.06360712
0EC38B96FF26F37B48A7595A1977DEA4961CEDDBF60EB8FC86DA2D9BCAE0CEC5;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.931666;-38.35912;569518.1784582566;8570334.046770457
F96617CE175B6004A14C2FC5B1AF01CCD279ADEC84DE7C781A40C942E8700EBF;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.932901;-38.364722;568910.1511054891;8570198.980445541
F26F2882A02D6E90DEF55E625B62E272BF5A0D8A4546AC3881145056E7575634;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.934566;-38.36661;568704.8919526485;8570015.352602214
30D50837F03774DCF987F9106B7EE45D90A05BB4E186372A6CD47934E450667A;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.932669;-38.358467;569588.7360422492;8570222.945643598
AB2DE20D3DC899851960FB01BC7F7A5F1AD2D61F7F97E25C61847F070E1B5B91;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.936762;-38.355988;569856.5108702648;8569769.617343437
2F632D69B6AE3F3F6B74C07A3EF022266F49D29823901E8BC8B42F5DCA50056D;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.948048;-38.3685;568496.1924392842;8568524.86025808
A21AFCFB8DEE5379F242A581B351BE80639F57FB0F9A6F018B614EAEA0A3C629;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.94714;-38.368056;568544.6012190814;8568625.158701517
AC7802EBF3222013E5DBCD879B6A24FAF100514B8984747CE5B65A745265EB0B;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.948013;-38.366394;568724.6395575095;8568528.165858002
D08C889A327F0172BF856844CF059AE69BF184BAF0060587CCB95F617BB4BF0E;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.939579;-38.364008;568985.7680076669;8569460.255655488
0BD3D0706938749AAE335FE10A708FF3D075EE586B0F6C2A11B68FAC8075F3F5;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.937592;-38.362678;569130.5852186925;8569679.642796315
ABD426C47EE1E8CBF03D7847041C953B1B8A5C260DC1DBD5AEB0661E1000ACFA;SALVADOR UMB;RESIDENCIAL;HABITADO;3;0;-12.934445;-38.357993;569639.6613815211;8570026.405420503
6AF43AD792444DCF1EE2DA7BE5BA93DF0D13C8F42C3ED46C3B48DF66A9A87ECE;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.948801;-38.369706;568365.1725444457;8568441.907356746
9C6F12EA25B8CADC8C07298E26024D78BCFF9C6787BD671E491FE416C9B416C0;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.947432;-38.369811;568354.1563894514;8568593.33567614
D90304E06148F7C920CC4C1D5623BE841EB164314499033815E83CFFFF0860CF;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.948422;-38.368619;568483.1823952419;8568483.530772354
5A07B4AA16C0F88D137AA75D8521A232E5627AFACDBA4483FD8D76EA39407465;SALVADOR UMB;RESIDENCIAL;HABITADO;4;0;-12.948624;-38.368169;568531.93854838;8568461.070637196
C2F2E458D113743C49C8EF320E037F7C725ADCB210005D892FCDD66FE777BC27;SALVADOR UMB;RESIDENCIAL;HABITADO;5;0;-12.950329;-38.35985;569433.8256713459;8568270.266661143
62C5387C2DB4189CD2A92D2CB2B4E1FC5CE5D9799E091F2693C35CFB91FE4439;SALVADOR UMB;RESIDENCIAL;HABITADO;0;0;-12.95427;-38.356212;569827.3383756491;8567833.432086604
2627F6570DF9791F0CC6B183A085BD52952FAC387A2909754AED24D39113D83D;SALVADOR UMB;RESIDENCIAL;HABITADO;2;0;-12.950339;-38.373984;567900.7237538352;8568272.957215946
